F3,FZ,F4,FCZ,C3,Cz,C4,P3,Pz,P4,PO7,POz,PO8,O1,Oz,O2,LABEL,
187500,187500,187500,101988.8,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30397,
187500,187500,187500,101920,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30398,
187500,187500,187500,102319.6,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30399,
187500,187500,187500,102992.6,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30400,
187500,187500,187500,103231.6,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30401,
187500,187500,187500,104123.4,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30402,
187500,187500,187500,105099.3,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30403,
187500,187500,187500,106409.6,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30404,
187500,187500,187500,107705.6,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30405,
187500,187500,187500,108566.2,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30406,
160416.2,159869.3,160574.6,83029.42,160210.8,159687.8,160262.2,159816,0,0,0,0,0,0,0,0,0,30407,
-109597.3,-110396.5,-109504.2,-28217.92,-110028.9,-110953.9,-109941.4,-110796.3,0,0,0,0,0,0,0,0,0,30408,
-187500,-187500,-187500,-61537.23,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30409,
-187500,-187500,-187500,-62722.59,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30410,
-187500,-187500,-187500,-63951.67,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30411,
-187500,-187500,-187500,-65262.04,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30412,
-187500,-187500,-187500,-66068.47,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30413,
-187500,-187500,-187500,-67330.27,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30414,
-187500,-187500,-187500,-68672.41,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30415,
-187500,-187500,-187500,-69555.55,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30416,
-187500,-187500,-187500,-70267.16,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30417,
-187500,-187500,-187500,-70475.66,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30418,
-187500,-187500,-187500,-70214.25,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30419,
-187500,-187500,-187500,-69618.4,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30420,
-187500,-187500,-187500,-69442.49,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30421,
-187500,-187500,-187500,-68668.67,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30422,
-157770.8,-157394.2,-158019,-41345.54,-157666.8,-157218.3,-157636.5,-157293.3,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30423,
113378.1,113923.3,113184,70592.98,113625.3,114453.2,113598.9,114254.1,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30424,
187500,187500,187500,105517.2,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30425,
187500,187500,187500,107503,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30426,
187500,187500,187500,108545.7,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30427,
187500,187500,187500,108898.9,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30428,
187500,187500,187500,108833,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30429,
187500,187500,187500,108763.8,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30430,
187500,187500,187500,107961.7,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30431,
187500,187500,187500,106859.7,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30432,
187500,187500,187500,106186.3,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30433,
187500,187500,187500,105100.2,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30434,
187500,187500,187500,103836.2,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30435,
187500,187500,187500,103054,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30436,
187500,187500,187500,102392.8,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30437,
187500,187500,187500,102224.4,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30438,
160127.3,159584.7,160300.8,76295.29,159930.6,159407.6,159978.8,159518.3,0,0,0,0,0,0,0,0,0,30439,
-109861.2,-110656.1,-109751.7,-34427.63,-110287.9,-111218,-110200.3,-111062.1,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30440,
-187500,-187500,-187500,-67359.69,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30441,
-187500,-187500,-187500,-67674,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30442,
-187500,-187500,-187500,-67010.02,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30443,
-187500,-187500,-187500,-65981.1,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30444,
-187500,-187500,-187500,-64766.21,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30445,
-187500,-187500,-187500,-63995.5,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30446,
-187500,-187500,-187500,-63339.48,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30447,
-187500,-187500,-187500,-63176.71,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30448,
-187500,-187500,-187500,-63393.88,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30449,
-187500,-187500,-187500,-63593.64,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30450,
-187500,-187500,-187500,-64439.83,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30451,
-187500,-187500,-187500,-65628.23,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30452,
-187500,-187500,-187500,-66388.16,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30453,
-187500,-187500,-187500,-67488.08,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30454,
-157938.6,-157548.9,-158179.1,-42488.7,-157835.3,-157362.5,-157802.4,-157438.8,0,0,0,0,0,0,0,0,0,30455,
113060.4,113626.3,112878.9,67368.29,113308.9,114174.1,113284.9,113966.4,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30456,
187500,187500,187500,100251.9,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30457,
187500,187500,187500,101163.1,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30458,
187500,187500,187500,101740,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30459,
187500,187500,187500,102553.8,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30460,
187500,187500,187500,102958.9,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30461,
187500,187500,187500,103740.8,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30462,
187500,187500,187500,104852,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30463,
187500,187500,187500,106070.7,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30464,
187500,187500,187500,107471.6,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30465,
187500,187500,187500,108356,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30466,
187500,187500,187500,109122.4,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30467,
187500,187500,187500,109378.9,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30468,
187500,187500,187500,109250,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30469,
187500,187500,187500,109108.2,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30470,
160330.8,159756.5,160497.8,82126.23,160108.1,159574.4,160163.1,159696.3,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30471,
-109679.5,-110523,-109574.6,-30426.33,-110143.1,-111087.1,-110047.4,-110929.3,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30472,
-187500,-187500,-187500,-64329.82,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30473,
-187500,-187500,-187500,-66362.77,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30474,
-187500,-187500,-187500,-68072.38,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30475,
-187500,-187500,-187500,-69087.92,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30476,
-187500,-187500,-187500,-69921.3,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30477,
-187500,-187500,-187500,-70259.89,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30478,
-187500,-187500,-187500,-70113.66,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30479,
-187500,-187500,-187500,-69536.81,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30480,
-187500,-187500,-187500,-69285.13,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30481,
-187500,-187500,-187500,-68726.43,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30482,
-187500,-187500,-187500,-67719.05,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30483,
-187500,-187500,-187500,-66629.59,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30484,
-187500,-187500,-187500,-65246.53,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30485,
-187500,-187500,-187500,-64398.77,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30486,
-157588.2,-157202.6,-157836.2,-37316.82,-157483.5,-157024.8,-157453.8,-157100.4,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30487,
113453.3,114011.2,113263,73642.29,113699.6,114543.8,113673.6,114346.3,0,0,0,0,0,0,0,0,0,30488,
187500,187500,187500,107092.6,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30489,
187500,187500,187500,108067,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30490,
187500,187500,187500,107670.1,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30491,
187500,187500,187500,106678.3,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30492,
187500,187500,187500,106027.4,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30493,
187500,187500,187500,105155.4,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30494,
187500,187500,187500,103836.7,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30495,
187500,187500,187500,103041.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30496,
187500,187500,187500,102359,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30497,
187500,187500,187500,102109.3,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30498,
187500,187500,187500,102311.7,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30499,
187500,187500,187500,102968.7,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30500,
187500,187500,187500,103327.2,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30501,
187500,187500,187500,103902.3,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30502,
160262.6,159703.1,160429.7,78769.34,160049.9,159520.7,160103.9,159637.4,0,0,0,0,0,0,0,0,0,30503,
-109637.5,-110458.3,-109537.3,-31528.16,-110085.8,-111024.7,-109991.6,-110869.2,0,0,0,0,0,0,0,0,0,30504,
-187500,-187500,-187500,-63257.09,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30505,
-187500,-187500,-187500,-63420.75,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30506,
-187500,-187500,-187500,-63018.75,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30507,
-187500,-187500,-187500,-62888.82,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30508,
-187500,-187500,-187500,-63138.27,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30509,
-187500,-187500,-187500,-63358.57,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30510,
-187500,-187500,-187500,-64103.71,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30511,
-187500,-187500,-187500,-65331.85,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30512,
-187500,-187500,-187500,-66178.13,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30513,
-187500,-187500,-187500,-67135.23,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30514,
-187500,-187500,-187500,-68580.78,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30515,
-187500,-187500,-187500,-69457.35,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30516,
-187500,-187500,-187500,-70225.38,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30517,
-187500,-187500,-187500,-70561.2,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30518,
-157928.4,-157557.2,-158159.6,-44067.09,-157831.6,-157387.3,-157800.4,-157463.4,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30519,
113155.1,113693.8,112986.4,67230.88,113394.4,114217.5,113367.2,114009,0,0,0,0,0,0,0,0,0,30520,
187500,187500,187500,101178.2,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30521,
187500,187500,187500,102788.6,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30522,
187500,187500,187500,104217.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30523,
187500,187500,187500,105447.6,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30524,
187500,187500,187500,107018.3,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30525,
187500,187500,187500,108000.2,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30526,
187500,187500,187500,108827.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30527,
187500,187500,187500,109226.7,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30528,
187500,187500,187500,109163.4,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30529,
187500,187500,187500,109050.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30530,
187500,187500,187500,108434.8,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30531,
187500,187500,187500,107279.7,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30532,
187500,187500,187500,106458.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30533,
187500,187500,187500,105598.7,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30534,
160075.4,159535,160243.7,77961.79,159879.2,159381.6,159931.3,159491.6,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30535,
-109971.4,-110762.5,-109868.5,-34274.43,-110397.7,-111287.9,-110303.3,-111131.6,0,0,0,0,0,0,0,0,0,30536,
-187500,-187500,-187500,-68166.25,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30537,
-187500,-187500,-187500,-69540.99,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30538,
-187500,-187500,-187500,-69751.05,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30539,
-187500,-187500,-187500,-69346.42,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30540,
-187500,-187500,-187500,-69070.22,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30541,
-187500,-187500,-187500,-68719.52,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30542,
-187500,-187500,-187500,-67678.2,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30543,
-187500,-187500,-187500,-66721.81,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30544,
-187500,-187500,-187500,-65291.86,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30545,
-187500,-187500,-187500,-64431.34,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30546,
-187500,-187500,-187500,-63683.34,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30547,
-187500,-187500,-187500,-63350.86,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30548,
-187500,-187500,-187500,-63476.77,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30549,
-187500,-187500,-187500,-63651.67,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30550,
-157703.1,-157318.5,-157949.1,-37894.28,-157599.8,-157127.8,-157566,-157204.7,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30551,
113284.8,113841.9,113099.6,71632.76,113530.8,114396,113510,114190.1,0,0,0,0,0,0,0,0,0,30552,
187500,187500,187500,104372.3,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30553,
187500,187500,187500,104668.2,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30554,
187500,187500,187500,103543.7,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30555,
187500,187500,187500,102813.2,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30556,
187500,187500,187500,102189,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30557,
187500,187500,187500,101903.9,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30558,
187500,187500,187500,102082.3,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30559,
187500,187500,187500,102732.3,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30560,
187500,187500,187500,103223,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30561,
187500,187500,187500,103624.1,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30562,
187500,187500,187500,104752.4,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30563,
187500,187500,187500,105748.7,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30564,
187500,187500,187500,107266,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30565,
187500,187500,187500,108208.8,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30566,
160478.7,159913.4,160646.8,82792.83,160259.5,159726.4,160313.3,159849.9,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30567,
-109494.5,-110323.5,-109386.2,-28192.1,-109948.9,-110890.7,-109857.3,-110739,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30568,
-187500,-187500,-187500,-61421.45,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30569,
-187500,-187500,-187500,-62613.74,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30570,
-187500,-187500,-187500,-63471.78,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30571,
-187500,-187500,-187500,-64808.44,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30572,
-187500,-187500,-187500,-65813.13,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30573,
-187500,-187500,-187500,-66684.06,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30574,
-187500,-187500,-187500,-68219.11,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30575,
-187500,-187500,-187500,-69199.57,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30576,
-187500,-187500,-187500,-69998.11,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30577,
-187500,-187500,-187500,-70433.9,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30578,
-187500,-187500,-187500,-70376.79,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30579,
-187500,-187500,-187500,-69848.77,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30580,
-187500,-187500,-187500,-69405.5,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30581,
-187500,-187500,-187500,-69118.45,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30582,
-157807.1,-157414.4,-158045.6,-41666,-157699.3,-157241.1,-157666.2,-157314.8,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30583,
113317.2,113887.2,113137.4,69974.62,113570.8,114413.3,113548.2,114215.5,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30584,
187500,187500,187500,105061.6,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30585,
