F3,FZ,F4,FCZ,C3,Cz,C4,P3,Pz,P4,PO7,POz,PO8,O1,Oz,O2,LABEL,
187500,187500,187500,115067.8,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38135,
187500,187500,187500,114778.6,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38136,
187500,187500,187500,115020.7,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38137,
187500,187500,187500,115676.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38138,
187500,187500,187500,115860.7,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38139,
187500,187500,187500,116821.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38140,
187500,187500,187500,117953,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38141,
187500,187500,187500,119479.2,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38142,
187500,187500,187500,121082.2,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38143,
187500,187500,187500,122253.9,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38144,
187500,187500,187500,123211.8,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38145,
187500,187500,187500,123567.4,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38146,
187500,187500,187500,123556.2,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38147,
187500,187500,187500,123419.8,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38148,
187500,187500,187500,122438,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38149,
187500,187500,187500,121133.9,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38150,
187500,187500,187500,120270.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38151,
160218.5,159649.8,160381,94178.31,160017.6,159476.4,160070.9,159599.8,0,0,0,0,0,0,0,0,0,38152,
-109813.3,-110647.7,-109715.8,-11636.45,-110244.2,-111200.1,-110150.1,-111034.7,0,0,0,0,0,0,0,0,0,38153,
-187500,-187500,-187500,-43367.26,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38154,
-187500,-187500,-187500,-45202.31,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38155,
-187500,-187500,-187500,-45844.01,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38156,
-187500,-187500,-187500,-45812.83,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38157,
-187500,-187500,-187500,-45272.68,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38158,
-187500,-187500,-187500,-45161.23,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38159,
-187500,-187500,-187500,-44323.69,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38160,
-187500,-187500,-187500,-43209.99,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38161,
-187500,-187500,-187500,-41787.68,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38162,
-187500,-187500,-187500,-40183.9,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38163,
-187500,-187500,-187500,-39041.7,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38164,
-187500,-187500,-187500,-38070.95,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38165,
-187500,-187500,-187500,-37729.32,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38166,
-187500,-187500,-187500,-37762.29,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38167,
-187500,-187500,-187500,-37893.29,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38168,
-187500,-187500,-187500,-38834.86,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38169,
-187500,-187500,-187500,-40173.82,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38170,
-187500,-187500,-187500,-41095.07,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38171,
-187500,-187500,-187500,-42423.79,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38172,
-187500,-187500,-187500,-44090.34,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38173,
-187500,-187500,-187500,-45260.11,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38174,
-187500,-187500,-187500,-46247.82,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38175,
-187500,-187500,-187500,-46621.43,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38176,
-187500,-187500,-187500,-46479.89,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38177,
-187500,-187500,-187500,-45844.72,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38178,
-187500,-187500,-187500,-45635.38,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38179,
-187500,-187500,-187500,-44840.44,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38180,
-187500,-187500,-187500,-43672.45,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38181,
-187500,-187500,-187500,-42274.93,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38182,
-187500,-187500,-187500,-40597.16,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38183,
-187500,-187500,-187500,-39417.39,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38184,
-187500,-187500,-187500,-38400.05,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38185,
-187500,-187500,-187500,-38005.12,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38186,
-187500,-187500,-187500,-37989.29,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38187,
-187500,-187500,-187500,-38097.52,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38188,
-187500,-187500,-187500,-38981.55,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38189,
-187500,-187500,-187500,-40310.63,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38190,
-187500,-187500,-187500,-41230.09,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38191,
-187500,-187500,-187500,-42469.86,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38192,
-187500,-187500,-187500,-44168.14,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38193,
-187500,-187500,-187500,-45339.35,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38194,
-187500,-187500,-187500,-46368.54,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38195,
-187500,-187500,-187500,-46785.13,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38196,
-187500,-187500,-187500,-46688.82,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38197,
-187500,-187500,-187500,-46041.71,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38198,
-187500,-187500,-187500,-45806.73,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38199,
-187500,-187500,-187500,-45100.39,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38200,
-187500,-187500,-187500,-43886.51,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38201,
-187500,-187500,-187500,-42520.04,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38202,
-187500,-187500,-187500,-40793.25,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38203,
-187500,-187500,-187500,-39607.49,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38204,
-187500,-187500,-187500,-38568.79,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38205,
-187500,-187500,-187500,-38140.61,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38206,
-187500,-187500,-187500,-38127.09,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38207,
-187500,-187500,-187500,-38212.39,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38208,
-187500,-187500,-187500,-39023.66,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38209,
-187500,-187500,-187500,-40348.16,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38210,
-187500,-187500,-187500,-41307.19,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38211,
-187500,-187500,-187500,-42482.98,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38212,
-187500,-187500,-187500,-44208.02,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38213,
-187500,-187500,-187500,-45381.02,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38214,
-187500,-187500,-187500,-46402.42,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38215,
-157824.4,-157437.2,-158070.6,-22004.53,-157715.9,-157246.2,-157677.5,-157316.9,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38216,
113266.9,113829.1,113079.4,81588.49,113522.8,114383.5,113507.5,114185.7,0,0,0,0,0,0,0,0,0,38217,
187500,187500,187500,113197.2,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38218,
187500,187500,187500,114470.3,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38219,
187500,187500,187500,115405,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38220,
187500,187500,187500,116823.8,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38221,
187500,187500,187500,118241.2,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38222,
187500,187500,187500,120073.7,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38223,
187500,187500,187500,121346,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38224,
187500,187500,187500,122447.1,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38225,
187500,187500,187500,122984.4,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38226,
187500,187500,187500,123064.3,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38227,
187500,187500,187500,123020.3,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38228,
187500,187500,187500,122307.3,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38229,
187500,187500,187500,121029.6,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38230,
187500,187500,187500,120067.2,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38231,
187500,187500,187500,118983.6,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38232,
187500,187500,187500,117263.8,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38233,
187500,187500,187500,116084.9,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38234,
187500,187500,187500,115049.7,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38235,
187500,187500,187500,114577.3,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38236,
187500,187500,187500,114626.3,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38237,
187500,187500,187500,115262.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38238,
187500,187500,187500,115586.6,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38239,
187500,187500,187500,116141.3,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38240,
187500,187500,187500,117410.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38241,
187500,187500,187500,118670.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38242,
187500,187500,187500,120470.9,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38243,
187500,187500,187500,121719.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38244,
187500,187500,187500,122806.8,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38245,
187500,187500,187500,123357.8,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38246,
187500,187500,187500,123427.4,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38247,
187500,187500,187500,123367.4,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38248,
187500,187500,187500,122692.9,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38249,
187500,187500,187500,121390,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38250,
187500,187500,187500,120376.4,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38251,
187500,187500,187500,119331.8,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38252,
187500,187500,187500,117587.4,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38253,
187500,187500,187500,116366.8,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38254,
187500,187500,187500,115316.2,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38255,
187500,187500,187500,114793.3,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38256,
187500,187500,187500,114783.7,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38257,
187500,187500,187500,115406.4,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38258,
187500,187500,187500,115773.6,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38259,
187500,187500,187500,116245.9,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38260,
187500,187500,187500,117516.9,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38261,
187500,187500,187500,118721.3,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38262,
187500,187500,187500,120537.2,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38263,
187500,187500,187500,121790.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38264,
187500,187500,187500,122872.9,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38265,
187500,187500,187500,123458.8,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38266,
187500,187500,187500,123546.8,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38267,
187500,187500,187500,123486.8,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38268,
187500,187500,187500,122874.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38269,
187500,187500,187500,121584,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38270,
187500,187500,187500,120540.3,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38271,
187500,187500,187500,119544.6,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38272,
187500,187500,187500,117784.8,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38273,
187500,187500,187500,116546.1,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38274,
187500,187500,187500,115480.3,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38275,
187500,187500,187500,114927.2,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38276,
187500,187500,187500,114870.3,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38277,
187500,187500,187500,115459.8,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38278,
187500,187500,187500,115859.2,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38279,
160344.7,159791.5,160507,91548.41,160150,159586.8,160202.5,159718,0,0,0,0,0,0,0,0,0,38280,
-109622.7,-110433.8,-109525.8,-11354.06,-110041.4,-111030.4,-109950.1,-110859.4,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,38281,
-187500,-187500,-187500,-40791.62,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38282,
-187500,-187500,-187500,-39895.65,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38283,
-187500,-187500,-187500,-38917.98,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38284,
-187500,-187500,-187500,-37983.5,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38285,
-187500,-187500,-187500,-37468.65,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38286,
-187500,-187500,-187500,-37433.41,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38287,
-187500,-187500,-187500,-37553.61,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38288,
-187500,-187500,-187500,-38155.9,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38289,
-187500,-187500,-187500,-39475.06,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38290,
-187500,-187500,-187500,-40610.82,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38291,
-187500,-187500,-187500,-41597.82,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38292,
-187500,-187500,-187500,-43380.24,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38293,
-187500,-187500,-187500,-44667.93,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38294,
-187500,-187500,-187500,-45757.95,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38295,
-187500,-187500,-187500,-46403.88,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38296,
-187500,-187500,-187500,-46521.6,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38297,
-187500,-187500,-187500,-45987.51,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38298,
-187500,-187500,-187500,-45563.54,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38299,
-187500,-187500,-187500,-45251.02,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38300,
-187500,-187500,-187500,-43975.85,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38301,
-187500,-187500,-187500,-42844.92,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38302,
-187500,-187500,-187500,-41047.68,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38303,
-187500,-187500,-187500,-39771.2,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38304,
-187500,-187500,-187500,-38678.18,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38305,
-187500,-187500,-187500,-38030.2,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38306,
-187500,-187500,-187500,-37906.48,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38307,
-187500,-187500,-187500,-37979.7,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38308,
-187500,-187500,-187500,-38472.43,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38309,
-187500,-187500,-187500,-39745.69,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38310,
-187500,-187500,-187500,-40885.79,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38311,
-187500,-187500,-187500,-41803.55,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38312,
-187500,-187500,-187500,-43563.8,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38313,
-187500,-187500,-187500,-44879.42,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38314,
-187500,-187500,-187500,-45989.86,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38315,
-187500,-187500,-187500,-46652.81,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38316,
-187500,-187500,-187500,-46779.79,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38317,
-187500,-187500,-187500,-46268.25,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38318,
-187500,-187500,-187500,-45787.59,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38319,
-187500,-187500,-187500,-45517.34,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38320,
-187500,-187500,-187500,-44255.2,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38321,
-187500,-187500,-187500,-43144.43,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38322,
-187500,-187500,-187500,-41359.64,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38323,
-187500,-187500,-187500,-40038.28,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38324,
-187500,-187500,-187500,-38907.39,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38325,
-187500,-187500,-187500,-38211.47,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38326,
-187500,-187500,-187500,-38046.38,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38327,
-187500,-187500,-187500,-38102.71,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38328,
-187500,-187500,-187500,-38541.2,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38329,
-187500,-187500,-187500,-39800.43,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38330,
-187500,-187500,-187500,-40988.16,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38331,
-187500,-187500,-187500,-41881.22,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38332,
-187500,-187500,-187500,-43615.43,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38333,
-187500,-187500,-187500,-44934.76,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38334,
-187500,-187500,-187500,-46023.85,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,38335,
